stop_id,stop_name,stop_lat,stop_lon,parent_station
789_23,Kod benzinske,45.898536,15.856408,789
789_24,Kod benzinske,45.898428,15.856396,789
789,Kod benzinske,45.898482,15.856402,
790_23,Kod Škalića,45.910836,15.885546,790
790_24,Kod Škalića,45.911281,15.886119,790
790,Kod Škalića,45.911058,15.885833,
791_23,Bana Josipa Jelačića,45.885881,15.859530,791
791_24,Bana Josipa Jelačića,45.885925,15.859491,791
791,Bana Josipa Jelačića,45.885903,15.859511,
792_23,Novaki - Selska,45.886173,15.861208,792
792_24,Novaki - Selska,45.886845,15.864466,792
792,Novaki - Selska,45.886509,15.862837,
793_23,Kovačevićeva,45.888968,15.867778,793
793_24,Kovačevićeva,45.889029,15.867888,793
793,Kovačevićeva,45.888998,15.867833,
794_23,Šoštarići,45.894615,15.875090,794
794_24,Šoštarići,45.894610,15.875030,794
794,Šoštarići,45.894613,15.875060,
795_23,Poljanica-Zeleni br.,45.898035,15.882270,795
795_24,Poljanica-Zeleni br.,45.898044,15.882180,795
795,Poljanica-Zeleni br.,45.898040,15.882225,
796_23,Brezaki,45.901758,15.885884,796
796_24,Brezaki,45.901701,15.885544,796
796,Brezaki,45.901730,15.885714,
797_23,Kod Ileniča,45.905786,15.886097,797
797_24,Kod Ileniča,45.906001,15.885948,797
797,Kod Ileniča,45.905893,15.886023,
798_22,Stadion,45.864332,15.801140,798
798,Stadion,45.864332,15.801140,
799_21,Savska,45.861044,15.795681,799
799_22,Savska,45.861008,15.795985,799
799,Savska,45.861026,15.795833,
800_21,Konzum,45.862023,15.787738,800
800_22,Konzum,45.861475,15.786383,800
800,Konzum,45.861749,15.787060,
801_21,Dvorac Lužnica,45.861392,15.778135,801
801_22,Dvorac Lužnica,45.861512,15.777793,801
801,Dvorac Lužnica,45.861452,15.777964,
802_21,Šibice - dom,45.863149,15.774076,802
802_22,Šibice - dom,45.863149,15.774076,802
802,Šibice - dom,45.863149,15.774076,
806_21,Mažuranićeva,45.869385,15.800599,806
806_22,Mažuranićeva,45.869485,15.799904,806
806,Mažuranićeva,45.869435,15.800252,
808_23,Stubička I.odvojak,45.866290,15.843555,808
808_24,Stubička I.odvojak,45.866711,15.843646,808
808,Stubička I.odvojak,45.866501,15.843601,
918_23,Sarajevska - Hrelić,45.765220,16.006752,918
918_24,Sarajevska - Hrelić,45.765359,16.006626,918
918,Sarajevska - Hrelić,45.765290,16.006689,
919_23,Sarajev.-Jakuševečka,45.760863,16.008880,919
919_24,Sarajev.-Jakuševečka,45.761238,16.008029,919
919,Sarajev.-Jakuševečka,45.761050,16.008455,
920_21,"Jakuševec, škola",45.760835,16.011062,920
920_22,"Jakuševec, škola",45.760873,16.010850,920
920,"Jakuševec, škola",45.760854,16.010956,
921_21,"Jakuševec, centar",45.760517,16.015808,921
921_22,"Jakuševec, centar",45.760495,16.015379,921
921,"Jakuševec, centar",45.760506,16.015593,
922_21,"Jakuševec, groblje",45.757765,16.020848,922
922_22,"Jakuševec, groblje",45.758232,16.020482,922
922,"Jakuševec, groblje",45.757998,16.020665,
923_21,"Mičevec, nadvožnjak",45.753817,16.045945,923
923_22,"Mičevec, nadvožnjak",45.753847,16.045874,923
923,"Mičevec, nadvožnjak",45.753832,16.045909,
924_21,"Mičevec, centar",45.753272,16.053487,924
924_22,"Mičevec, centar",45.753442,16.052033,924
924,"Mičevec, centar",45.753357,16.052760,
926_21,Nova Kosnica 66,45.759928,16.072505,926
926_22,Nova Kosnica 66,45.759608,16.072324,926
926,Nova Kosnica 66,45.759768,16.072414,
927_21,Kosnica-izbjeg. nas.,45.764079,16.077451,927
927_22,Kosnica-izbjeg. nas.,45.764095,16.077613,927
927,Kosnica-izbjeg. nas.,45.764087,16.077532,
928_21,"Kosnica, nadvožnjak",45.763028,16.081624,928
928_22,"Kosnica, nadvožnjak",45.762973,16.081961,928
928,"Kosnica, nadvožnjak",45.763001,16.081793,
929_21,Kosnica,45.756481,16.086479,929
929_22,Kosnica,45.756580,16.086460,929
929,Kosnica,45.756531,16.086470,
930_21,"Kosnica, Petina",45.753653,16.091475,930
930_22,"Kosnica, Petina",45.753678,16.091475,930
930,"Kosnica, Petina",45.753665,16.091475,
931_21,Selnica,45.751304,16.096423,931
931_22,Selnica,45.751014,16.096874,931
931,Selnica,45.751159,16.096648,
932_21,Selnica-put za Bapče,45.749483,16.101224,932
932_22,Selnica-put za Bapče,45.749562,16.100753,932
932,Selnica-put za Bapče,45.749523,16.100989,
933_23,Črnkovec,45.751727,16.109856,933
933_24,Črnkovec,45.751727,16.109856,933
933_27,Črnkovec,45.751757,16.109848,933
933_28,Črnkovec,45.751883,16.109636,933
933,Črnkovec,45.751773,16.109799,
934_21,Črnko. put za Strmec,45.750095,16.111964,934
934_22,Črnko. put za Strmec,45.750097,16.111851,934
934,Črnko. put za Strmec,45.750096,16.111908,
935_21,"Črnkovec, centar",45.750592,16.120000,935
935_22,"Črnkovec, centar",45.750645,16.119804,935
935,"Črnkovec, centar",45.750618,16.119902,
936_21,Lekneno I,45.752898,16.128089,936
936_22,Lekneno I,45.752973,16.127919,936
936,Lekneno I,45.752935,16.128004,
937_21,Lekneno II,45.747997,16.138401,937
937_22,Lekneno II,45.747999,16.138381,937
937,Lekneno II,45.747998,16.138391,
938_21,Strmec Bukevski,45.750293,16.156614,938
938_22,Strmec Bukevski,45.750367,16.156464,938
938,Strmec Bukevski,45.750330,16.156539,
939_21,"S. Bukevski, okret.",45.745137,16.162956,939
939_22,"S. Bukevski, okret.",45.745137,16.162956,939
939,"S. Bukevski, okret.",45.745137,16.162956,
940_23,Ščitarjevo I,45.762977,16.113984,940
940_24,Ščitarjevo I,45.763123,16.113958,940
940,Ščitarjevo I,45.763050,16.113971,
941_23,Ščitarjevo II,45.768614,16.116655,941
941_24,Ščitarjevo II,45.768566,16.116628,941
941,Ščitarjevo II,45.768590,16.116642,
943_23,"Sasi, okretište",45.780349,16.105274,943
943_24,"Sasi, okretište",45.780349,16.105274,943
943,"Sasi, okretište",45.780349,16.105274,
945_24,Rakarje,45.725505,16.085708,945
945,Rakarje,45.725505,16.085708,
946_24,Kobilić,45.731833,16.101190,946
946,Kobilić,45.731833,16.101190,
947_24,Put za Bapče,45.740710,16.106832,947
947,Put za Bapče,45.740710,16.106832,
948_24,Kralja Zvonimira 9,45.717634,16.074226,948
948,Kralja Zvonimira 9,45.717634,16.074226,
949_21,Srebrnjak,45.832091,15.988697,949
949_22,Srebrnjak,45.832542,15.990161,949
949_23,Srebrnjak,45.831598,15.989457,949
949,Srebrnjak,45.832077,15.989438,
950_24,Srebrnjak 131,45.829015,15.991468,950
950,Srebrnjak 131,45.829015,15.991468,
951_23,Bolnica Srebrnjak,45.824889,15.992973,951
951_24,Bolnica Srebrnjak,45.824857,15.992925,951
951,Bolnica Srebrnjak,45.824873,15.992949,
952_23,Bolnica Vuk Vrhovac,45.820041,15.995412,952
952_24,Bolnica Vuk Vrhovac,45.819888,15.995445,952
952,Bolnica Vuk Vrhovac,45.819965,15.995428,
953_23,Labudovac,45.823011,15.997963,953
953_24,Labudovac,45.822741,15.997915,953
953,Labudovac,45.822876,15.997939,
954_23,Jordanovac,45.826858,15.997724,954
954_27,Jordanovac,45.826576,15.997135,954
954_28,Jordanovac,45.826124,15.997222,954
954,Jordanovac,45.826519,15.997360,
955_24,Rebar,45.830025,15.995797,955
955,Rebar,45.830025,15.995797,
956_21,Kozjak,45.831396,15.998314,956
956_22,Kozjak,45.831394,15.998319,956
956,Kozjak,45.831395,15.998316,
957_22,Petrova 47,45.818090,15.999470,957
957,Petrova 47,45.818090,15.999470,
958_23,Bukovačka 8,45.824341,16.011490,958
958_24,Bukovačka 8,45.824364,16.011465,958
958,Bukovačka 8,45.824353,16.011478,
959_23,Bukovačka 68,45.828818,16.009720,959
959_24,Bukovačka 68,45.828889,16.009628,959
959,Bukovačka 68,45.828854,16.009674,
960_23,Bukovačka-Jurja Ves,45.833462,16.005619,960
960_24,Bukovačka-Jurja Ves,45.832826,16.005982,960
960,Bukovačka-Jurja Ves,45.833144,16.005800,
961_23,Bukovačka 160,45.835602,16.004619,961
961_24,Bukovačka 160,45.835938,16.004584,961
961,Bukovačka 160,45.835770,16.004601,
962_23,Kostanjevec,45.839549,16.002234,962
962_24,Kostanjevec,45.839955,16.001826,962
962,Kostanjevec,45.839752,16.002030,
963_23,Bukovačka 276,45.843485,15.999982,963
963_24,Bukovačka 276,45.843508,15.999946,963
963,Bukovačka 276,45.843496,15.999964,
964_23,Gornji Bukovac,45.847629,15.997412,964
964_24,Gornji Bukovac,45.847520,15.997485,964
964,Gornji Bukovac,45.847574,15.997449,
965_23,Vinec,45.850451,15.993249,965
965_24,Vinec,45.850245,15.993335,965
965,Vinec,45.850348,15.993292,
966_21,Remete,45.850254,15.993339,966
966_23,Remete,45.850147,15.993457,966
966_24,Remete,45.848864,15.990280,966
966,Remete,45.849755,15.992359,
967_23,Kameniti stol,45.852201,15.986944,967
967_24,Kameniti stol,45.852440,15.986808,967
967,Kameniti stol,45.852320,15.986876,
968_23,Kameniti stol 14,45.849300,15.985474,968
968_24,Kameniti stol 14,45.848851,15.985353,968
968,Kameniti stol 14,45.849075,15.985414,
969_24,Rudolfa Kolaka,45.830226,16.034250,969
969_32,Rudolfa Kolaka,45.831869,16.033919,969
969_42,Rudolfa Kolaka,45.831227,16.035135,969
969_52,Rudolfa Kolaka,45.831869,16.033919,969
969,Rudolfa Kolaka,45.831298,16.034306,
970_23,KB Dubrava,45.834566,16.033320,970
970_24,KB Dubrava,45.833409,16.033184,970
970,KB Dubrava,45.833988,16.033252,
971_23,Avenija G.Šuška-MUP,45.839156,16.031902,971
971_24,Avenija G.Šuška-MUP,45.838027,16.032401,971
971,Avenija G.Šuška-MUP,45.838592,16.032151,
972_23,Svetošimunska,45.840418,16.029821,972
972_24,Svetošimunska,45.839796,16.030609,972
972,Svetošimunska,45.840107,16.030215,
973_23,Dotršćina,45.844102,16.028790,973
973_24,Dotršćina,45.844022,16.028760,973
973,Dotršćina,45.844062,16.028775,
974_23,Miroševečina,45.853167,16.026377,974
974_24,Miroševečina,45.853201,16.026323,974
974,Miroševečina,45.853184,16.026350,
975_23,Štefanovec 37,45.861409,16.022356,975
975_24,Štefanovec 37,45.860881,16.022881,975
975,Štefanovec 37,45.861145,16.022619,
976_23,Štefanovec 70,45.865607,16.018587,976
976_24,Štefanovec 70,45.866967,16.017200,976
976,Štefanovec 70,45.866287,16.017894,
977_23,Štefanovec 114,45.869883,16.016886,977
977_24,Štefanovec 114,45.869949,16.016864,977
977,Štefanovec 114,45.869916,16.016875,
978_22,Trg Svetog Šimuna,45.875735,16.014842,978
978_23,Trg Svetog Šimuna,45.875368,16.013808,978
978,Trg Svetog Šimuna,45.875551,16.014325,
979_23,Sinbuk,45.881433,16.025239,979
979_24,Sinbuk,45.881115,16.024678,979
979,Sinbuk,45.881274,16.024959,
980_23,M.Trnava-V.Ročića,45.882552,16.029863,980
980_24,M.Trnava-V.Ročića,45.882464,16.029819,980
980,M.Trnava-V.Ročića,45.882508,16.029841,
981_23,Markušev. Trnava 56,45.885504,16.029027,981
981_24,Markušev. Trnava 56,45.885708,16.028767,981
981,Markušev. Trnava 56,45.885606,16.028897,
982_23,Markušev. Trnava  84,45.888440,16.027104,982
982_24,Markušev. Trnava  84,45.888438,16.027079,982
982,Markušev. Trnava  84,45.888439,16.027091,
983_23,Bidrovečka 36,45.892890,16.028522,983
983_24,Bidrovečka 36,45.893021,16.028512,983
983,Bidrovečka 36,45.892956,16.028517,
984_23,Bidrovec-brana,45.895070,16.030251,984
984_24,Bidrovec-brana,45.895045,16.030248,984
984,Bidrovec-brana,45.895057,16.030249,
985_21,Grižanska,45.828815,16.052488,985
985_22,Grižanska,45.829820,16.052192,985
985_32,Grižanska,45.829820,16.052192,985
985,Grižanska,45.829485,16.052291,
986_23,Malekova,45.832831,16.050221,986
986_24,Malekova,45.833239,16.049955,986
986,Malekova,45.833035,16.050088,
987_23,Hammova,45.835939,16.048886,987
987_24,Hammova,45.835054,16.049188,987
987,Hammova,45.835497,16.049037,
988_21,Kolakova-Grižanska,45.838399,16.048093,988
988_22,Kolakova-Grižanska,45.837681,16.046774,988
988_24,Kolakova-Grižanska,45.837688,16.047605,988
988,Kolakova-Grižanska,45.837923,16.047491,
989_22,Miroševec,45.840781,16.043949,989
989_26,Miroševec,45.840783,16.043954,989
989,Miroševec,45.840782,16.043951,
990_21,Vile Velebita,45.834331,16.057038,990
990_22,Vile Velebita,45.834196,16.056348,990
990_23,Vile Velebita,45.834785,16.056040,990
990_24,Vile Velebita,45.834505,16.055871,990
990,Vile Velebita,45.834454,16.056324,
991_23,Grana,45.837938,16.056527,991
991_24,Grana,45.839004,16.056439,991
991,Grana,45.838471,16.056483,
992_22,Stara Oporovečka,45.840942,16.054080,992
992_23,Stara Oporovečka,45.841947,16.055327,992
992_24,Stara Oporovečka,45.842685,16.054689,992
992,Stara Oporovečka,45.841858,16.054699,
993_23,Sunekova 12,45.844288,16.054503,993
993_24,Sunekova 12,45.844437,16.054535,993
993,Sunekova 12,45.844363,16.054519,
994_23,Granešina-škola,45.846542,16.053271,994
994_24,Granešina-škola,45.846742,16.052874,994
994,Granešina-škola,45.846642,16.053072,
995_23,Grad mladih,45.851720,16.046495,995
995_24,Grad mladih,45.851662,16.046403,995
995,Grad mladih,45.851691,16.046449,
996_23,Novaki,45.856068,16.041273,996
996_24,Novaki,45.854331,16.042705,996
996,Novaki,45.855199,16.041989,
997_23,Žigulići,45.865054,16.037958,997
997_24,Žigulići,45.864186,16.038100,997
997,Žigulići,45.864620,16.038029,
998_23,Čepini,45.871191,16.035530,998
998_24,Čepini,45.871161,16.035466,998
998,Čepini,45.871176,16.035498,
999_23,Miroševečka 190,45.875857,16.034474,999
999_24,Miroševečka 190,45.876041,16.034473,999
999,Miroševečka 190,45.875949,16.034473,
1000_23,Markuševečka Trnava,45.880600,16.032953,1000
1000_24,Markuševečka Trnava,45.880525,16.032939,1000
1000,Markuševečka Trnava,45.880562,16.032946,
1001_23,Markušev. Popovec 62,45.888484,16.035014,1001
1001_24,Markušev. Popovec 62,45.888748,16.034968,1001
1001,Markušev. Popovec 62,45.888616,16.034991,
1002_23,Budeki-kapelica,45.891371,16.033438,1002
1002_24,Budeki-kapelica,45.891309,16.033378,1002
1002,Budeki-kapelica,45.891340,16.033408,
1003_23,Vidovec-trgovina,45.896288,16.032632,1003
1003_24,Vidovec-trgovina,45.896274,16.032640,1003
1003,Vidovec-trgovina,45.896281,16.032636,
1004_23,Vidovec - škola,45.898470,16.034366,1004
1004_24,Vidovec - škola,45.898476,16.034182,1004
1004,Vidovec - škola,45.898473,16.034274,
1005_23,Oporovec,45.852066,16.055635,1005
1005_24,Oporovec,45.851976,16.055534,1005
1005,Oporovec,45.852021,16.055585,
1006_23,Sunekova 172,45.856055,16.055272,1006
1006_24,Sunekova 172,45.855375,16.055444,1006
1006,Sunekova 172,45.855715,16.055358,
1007_23,Čugovec,45.858208,16.056118,1007
1007_24,Čugovec,45.858087,16.056047,1007
1007,Čugovec,45.858148,16.056082,
1008_23,Gumerec,45.862874,16.055409,1008
1008_24,Gumerec,45.862975,16.055411,1008
1008,Gumerec,45.862925,16.055410,
1009_23,Ivanovićeva ulica,45.867588,16.056071,1009
1009_24,Ivanovićeva ulica,45.867515,16.055982,1009
1009,Ivanovićeva ulica,45.867552,16.056026,
1010_23,Mihovci,45.875437,16.056325,1010
1010_24,Mihovci,45.875222,16.056303,1010
1010,Mihovci,45.875329,16.056314,
1011_23,Goliš,45.879928,16.057418,1011
1011_24,Goliš,45.879889,16.057409,1011
1011,Goliš,45.879909,16.057414,
1012_23,Trstenik,45.885280,16.056072,1012
1012_24,Trstenik,45.885260,16.056077,1012
1012,Trstenik,45.885270,16.056074,
1013_23,Lepušići,45.887191,16.057780,1013
1013_24,Lepušići,45.887473,16.058019,1013
1013,Lepušići,45.887332,16.057899,
1014_23,Kameščica,45.890593,16.060018,1014
1014_24,Kameščica,45.890683,16.059967,1014
1014,Kameščica,45.890638,16.059992,
1015_21,Čučerje-crkva,45.893941,16.060215,1015
1015_23,Čučerje-crkva,45.894756,16.059903,1015
1015_24,Čučerje-crkva,45.894760,16.059785,1015
1015_25,Čučerje-crkva,45.893941,16.060215,1015
1015,Čučerje-crkva,45.894349,16.060029,
1016_23,Markovići,45.898132,16.059907,1016
1016_24,Markovići,45.898595,16.060475,1016
1016,Markovići,45.898363,16.060191,
1017_23,Sruki,45.901887,16.063248,1017
1017_24,Sruki,45.901248,16.063174,1017
1017,Sruki,45.901567,16.063211,
1018_23,Čučerje,45.905045,16.060971,1018
1018_24,Čučerje,45.905031,16.060976,1018
1018,Čučerje,45.905038,16.060974,
1019_21,Ljubijska,45.833388,16.040749,1019
1019_22,Ljubijska,45.832265,16.040460,1019
1019,Ljubijska,45.832827,16.040604,
1020_21,Zdenačka,45.835401,16.043726,1020
1020_22,Zdenačka,45.834808,16.042664,1020
1020,Zdenačka,45.835104,16.043195,
1021_21,Blaža Jurišića,45.840522,16.053077,1021
1021_22,Blaža Jurišića,45.840130,16.051659,1021
1021,Blaža Jurišića,45.840326,16.052368,
1023_23,Studentski grad,45.838208,16.061720,1023
1023_24,Studentski grad,45.838067,16.061460,1023
1023,Studentski grad,45.838138,16.061590,
1024_23,Klin,45.829649,16.063165,1024
1024,Klin,45.829649,16.063165,
1025_22,Klin-Koledinečka,45.831974,16.063339,1025
1025_23,Klin-Koledinečka,45.832342,16.064236,1025
1025_24,Klin-Koledinečka,45.831382,16.063598,1025
1025,Klin-Koledinečka,45.831899,16.063725,
1026_21,Koledinečka,45.831980,16.057498,1026
1026_22,Koledinečka,45.832045,16.057226,1026
1026,Koledinečka,45.832013,16.057362,
1027_21,Bistrička-Zagrebačka,45.827498,16.107770,1027
1027_22,Bistrička-Zagrebačka,45.827811,16.105547,1027
1027_23,Bistrička-Zagrebačka,45.828283,16.106724,1027
1027_42,Bistrička-Zagrebačka,45.827780,16.108090,1027
1027_52,Bistrička-Zagrebačka,45.827493,16.107855,1027
1027_62,Bistrička-Zagrebačka,45.827493,16.107855,1027
1027,Bistrička-Zagrebačka,45.827727,16.107307,
1028_21,Trg Lovre Matačića,45.832538,16.108188,1028
1028,Trg Lovre Matačića,45.832538,16.108188,
1029_21,Trakoščanska-Selčina,45.832620,16.111278,1029
1029,Trakoščanska-Selčina,45.832620,16.111278,
1030_21,Ruščenica,45.847613,16.058433,1030
1030_22,Ruščenica,45.847395,16.057626,1030
1030,Ruščenica,45.847504,16.058030,
1031_21,Varoška,45.848948,16.064073,1031
1031_22,Varoška,45.848966,16.063297,1031
1031,Varoška,45.848957,16.063685,
1032_23,Branovečka,45.849199,16.072884,1032
1032_24,Branovečka,45.848743,16.072625,1032
1032,Branovečka,45.848971,16.072754,
1033_23,Branovec,45.857188,16.074324,1033
1033_24,Branovec,45.857102,16.074287,1033
1033,Branovec,45.857145,16.074305,
1034_23,Prevende,45.862816,16.074533,1034
1034_24,Prevende,45.862936,16.074578,1034
1034,Prevende,45.862876,16.074556,
1035_23,Mudifaji,45.871054,16.078453,1035
1035_24,Mudifaji,45.870695,16.077601,1035
1035,Mudifaji,45.870874,16.078027,
1036_23,Furdini,45.874274,16.077986,1036
1036_24,Furdini,45.874111,16.078007,1036
1036,Furdini,45.874192,16.077997,
1037_21,Jalševec,45.880457,16.074749,1037
1037_22,Jalševec,45.880457,16.074749,1037
1037,Jalševec,45.880457,16.074749,
1038_21,Koledinečka-škola,45.831929,16.061458,1038
1038_25,Koledinečka-škola,45.831920,16.061444,1038
1038,Koledinečka-škola,45.831924,16.061451,
1039_23,Ulica Breza,45.825102,16.063717,1039
1039_24,Ulica Breza,45.825183,16.063652,1039
1039,Ulica Breza,45.825143,16.063685,
1040_21,Ulica Platana,45.822955,16.064855,1040
1040_23,Ulica Platana,45.823324,16.064093,1040
1040_24,Ulica Platana,45.822218,16.064067,1040
1040,Ulica Platana,45.822832,16.064338,
1041_22,Resnički gaj,45.809811,16.063818,1041
1041_23,Resnički gaj,45.809720,16.065440,1041
1041_24,Resnički gaj,45.809094,16.064260,1041
1041,Resnički gaj,45.809542,16.064506,
1043_23,Kvaternikov trg,45.813396,15.998643,1043
1043_24,Kvaternikov trg,45.812988,15.998963,1043
1043_25,Kvaternikov trg,45.813797,15.998280,1043
1043_34,Kvaternikov trg,45.812745,15.999159,1043
1043_43,Kvaternikov trg,45.814248,15.997761,1043
1043_44,Kvaternikov trg,45.812560,15.999288,1043
1043_53,Kvaternikov trg,45.813959,15.997705,1043
1043_54,Kvaternikov trg,45.813132,15.998772,1043
1043_64,Kvaternikov trg,45.814248,15.997761,1043
1043_74,Kvaternikov trg,45.813959,15.997705,1043
1043,Kvaternikov trg,45.813503,15.998404,
1044_21,Veterinarski f.,45.806986,16.006877,1044
1044_23,Veterinarski f.,45.807312,16.005685,1044
1044_24,Veterinarski f.,45.806575,16.005949,1044
1044,Veterinarski f.,45.806958,16.006170,
1045_21,Livadarski put,45.808261,16.010269,1045
1045_22,Livadarski put,45.808289,16.010381,1045
1045,Livadarski put,45.808275,16.010325,
1046_21,Trg Volovčica,45.810269,16.017063,1046
1046_22,Trg Volovčica,45.810086,16.016884,1046
1046,Trg Volovčica,45.810177,16.016974,
1047_21,Turopoljska,45.810526,16.021857,1047
1047_22,Turopoljska,45.810202,16.022122,1047
1047,Turopoljska,45.810364,16.021990,
1048_21,Kolareva,45.808549,16.025234,1048
1048_22,Kolareva,45.808453,16.025628,1048
1048,Kolareva,45.808501,16.025431,
1049_21,Getaldićeva,45.807365,16.029627,1049
1049_22,Getaldićeva,45.807126,16.030674,1049
1049,Getaldićeva,45.807245,16.030150,
1050_21,Borongajska Kampus,45.805927,16.035253,1050
1050_22,Borongajska Kampus,45.806013,16.034933,1050
1050_23,Borongajska Kampus,45.806431,16.035843,1050
1050,Borongajska Kampus,45.806124,16.035343,
1052_21,Vukomerec-okretište,45.806419,16.046315,1052
1052_22,Vukomerec-okretište,45.806623,16.046197,1052
1052,Vukomerec-okretište,45.806521,16.046256,
1053_21,Sobolski put,45.806948,16.049834,1053
1053_22,Sobolski put,45.806999,16.049843,1053
1053,Sobolski put,45.806973,16.049839,
1054_21,Vukomerečka 40,45.810299,16.052587,1054
1054_22,Vukomerečka 40,45.810086,16.052503,1054
1054,Vukomerečka 40,45.810192,16.052545,
1055_21,Resnički put,45.813602,16.055354,1055
1055_22,Resnički put,45.812702,16.054864,1055
1055,Resnički put,45.813152,16.055109,
1056_21,Trnava,45.814096,16.059615,1056
1056_22,Trnava,45.814234,16.060308,1056
1056,Trnava,45.814165,16.059962,
1058_24,Heinzelova - MUP,45.798586,16.014951,1058
1058,Heinzelova - MUP,45.798586,16.014951,
1059_21,Žitnjak - okretište,45.801473,16.061805,1059
1059_22,Žitnjak - okretište,45.800938,16.060027,1059
1059_26,Žitnjak - okretište,45.800985,16.060048,1059
1059,Žitnjak - okretište,45.801132,16.060627,
1060_21,DIOKI,45.802035,16.067869,1060
1060_22,DIOKI,45.801914,16.067676,1060
1060,DIOKI,45.801974,16.067772,
1061_21,Servisna - INA,45.802157,16.075216,1061
1061_22,Servisna - INA,45.802038,16.074966,1061
1061,Servisna - INA,45.802098,16.075091,
1062_21,"Resnik I,kbr.47",45.803071,16.081073,1062
1062_22,"Resnik I,kbr.47",45.803116,16.080671,1062
1062,"Resnik I,kbr.47",45.803093,16.080872,
1063_21,Resnik I - crkva,45.802172,16.088386,1063
1063_22,Resnik I - crkva,45.802374,16.087876,1063
1063,Resnik I - crkva,45.802273,16.088131,
1064_21,Resnik 104,45.801063,16.093080,1064
1064_22,Resnik 104,45.801053,16.095515,1064
1064,Resnik 104,45.801058,16.094297,
1065_21,Ivanjorečka-pošta,45.799861,16.113774,1065
1065_22,Ivanjorečka-pošta,45.799905,16.113593,1065
1065,Ivanjorečka-pošta,45.799883,16.113684,
1066_22,Ivanja Reka-okret.,45.797816,16.118967,1066
1066_23,Ivanja Reka-okret.,45.799217,16.118500,1066
1066_24,Ivanja Reka-okret.,45.797237,16.119858,1066
1066_26,Ivanja Reka-okret.,45.797816,16.118967,1066
1066,Ivanja Reka-okret.,45.798021,16.119073,
1067_21,Sv. Ivana-D.Grubera,45.801707,16.118785,1067
1067_23,Sv. Ivana-D.Grubera,45.801465,16.118664,1067
1067_24,Sv. Ivana-D.Grubera,45.801825,16.118627,1067
1067_25,Sv. Ivana-D.Grubera,45.801707,16.118785,1067
1067,Sv. Ivana-D.Grubera,45.801676,16.118715,
1068_23,Pokupska,45.792933,16.026335,1068
1068_24,Pokupska,45.792067,16.027263,1068
1068,Pokupska,45.792500,16.026799,
1070_23,Kanalski put,45.791239,16.029776,1070
1070_24,Kanalski put,45.790221,16.030972,1070
1070,Kanalski put,45.790730,16.030374,
1071_24,Radnička 218,45.786324,16.038701,1071
1071,Radnička 218,45.786324,16.038701,
1072_23,Črnkovečka,45.785672,16.040973,1072
1072_24,Črnkovečka,45.784292,16.042836,1072
1072,Črnkovečka,45.784982,16.041905,
1073_23,Žitnjačka,45.782834,16.046617,1073
1073_24,Žitnjačka,45.781843,16.047818,1073
1073,Žitnjačka,45.782339,16.047217,
1074_23,Radnička - INA,45.779262,16.053659,1074
1074_24,Radnička - INA,45.778274,16.054843,1074
1074,Radnička - INA,45.778768,16.054251,
1075_23,Petruševec,45.776479,16.059323,1075
1075_24,Petruševec,45.776343,16.058632,1075
1075,Petruševec,45.776411,16.058978,
1076_21,Žitnjak-ambulanta,45.781706,16.061702,1076
1076_22,Žitnjak-ambulanta,45.781732,16.061639,1076
1076,Žitnjak-ambulanta,45.781719,16.061671,
1077_21,Struge III.,45.786335,16.065218,1077
1077_22,Struge III.,45.786868,16.065901,1077
1077,Struge III.,45.786602,16.065560,
1078_21,Struge,45.790915,16.071703,1078
1078_22,Struge,45.790915,16.071703,1078
1078,Struge,45.790915,16.071703,
1079_21,Petruševec I odv. V,45.774685,16.057220,1079
1079_22,Petruševec I odv. V,45.774636,16.056965,1079
1079,Petruševec I odv. V,45.774661,16.057093,
1080_21,Trafostanica,45.773140,16.053678,1080
1080_22,Trafostanica,45.773122,16.053407,1080
1080,Trafostanica,45.773131,16.053542,
1081_21,Petruševečko naselje,45.773016,16.048717,1081
1081_22,Petruševečko naselje,45.773016,16.048717,1081
1081,Petruševečko naselje,45.773016,16.048717,
1082_21,Lastovska-škola,45.793250,15.994665,1082
1082_22,Lastovska-škola,45.793821,15.994749,1082
1082,Lastovska-škola,45.793536,15.994707,
1083_21,Sportski centar,45.790090,16.000158,1083
1083_22,Sportski centar,45.790180,15.999667,1083
1083,Sportski centar,45.790135,15.999913,
1084_21,Lastovska,45.789842,16.003073,1084
1084_22,Lastovska,45.790425,16.002792,1084
1084,Lastovska,45.790134,16.002932,
1085_22,Bundek,45.783504,15.978265,1085
1085_23,Bundek,45.784166,15.980081,1085
1085_24,Bundek,45.782882,15.979740,1085
1085,Bundek,45.783518,15.979362,
1086_21,Sloboština,45.764197,15.987907,1086
1086_22,Sloboština,45.764304,15.987695,1086
1086,Sloboština,45.764251,15.987801,
1087_23,Bolšićeva,45.764861,15.991141,1087
1087_24,Bolšićeva,45.763521,15.990608,1087
1087,Bolšićeva,45.764191,15.990874,
1088_24,Hribarov prilaz,45.765300,15.993417,1088
1088,Hribarov prilaz,45.765300,15.993417,
1089_21,Abramovićeva,45.762430,15.993577,1089
1089_22,Abramovićeva,45.763189,15.993005,1089
1089,Abramovićeva,45.762810,15.993291,
1090_21,Hrelićka,45.762125,15.998448,1090
1090_22,Hrelićka,45.762166,15.997170,1090
1090,Hrelićka,45.762146,15.997809,
1091_24,Božidara Magovca,45.772225,15.993924,1091
